price_open,price_high,price_low,price_close,volume_traded,trades_count,time_close,time_open,time_period_start,time_period_end,market_cap
226.31,237.94,226.27,235.54,26304.27618225,8179,2015-08-20T23:59:24.0000000Z,2015-08-20T00:01:12.0000000Z,2015-08-20T00:00:00.000000Z,2015-08-21T00:00:00.0000000Z,3296228974.3187594
235.55,236.43,230.52,232.17,12992.076745590002,5510,2015-08-21T23:57:02.0000000Z,2015-08-21T00:00:22.0000000Z,2015-08-21T00:00:00.000000Z,2015-08-22T00:00:00.0000000Z,3411322843.5213485
232.46,234.71,221.77,230.27,20964.91054366,7058,2015-08-22T23:59:34.0000000Z,2015-08-22T00:02:10.0000000Z,2015-08-22T00:00:00.000000Z,2015-08-23T00:00:00.0000000Z,3377289985.744521
230.33,232.88,225.58,228.53,12032.369793490001,5201,2015-08-23T23:57:21.0000000Z,2015-08-23T00:00:43.0000000Z,2015-08-23T00:00:00.000000Z,2015-08-24T00:00:00.0000000Z,3352040356.637945
228.1,228.69,207.62,210.5,54223.38718942,12884,2015-08-24T23:59:55.0000000Z,2015-08-24T00:00:05.0000000Z,2015-08-24T00:00:00.000000Z,2015-08-25T00:00:00.0000000Z,3314797344.5579357
210.49,228.77,196.6,222.03,69274.94856736998,17377,2015-08-25T23:59:59.0000000Z,2015-08-25T00:00:03.0000000Z,2015-08-25T00:00:00.000000Z,2015-08-26T00:00:00.0000000Z,3059036632.631379
222.7,232.38,220.1,226.12,23772.97595361,12377,2015-08-26T23:59:40.0000000Z,2015-08-26T00:00:00.0000000Z,2015-08-26T00:00:00.000000Z,2015-08-27T00:00:00.0000000Z,3232685839.3148828
226.13,229.5,224.0,225.8,11743.60058542,6525,2015-08-27T23:59:28.0000000Z,2015-08-27T00:00:05.0000000Z,2015-08-27T00:00:00.000000Z,2015-08-28T00:00:00.0000000Z,3302283528.8268013
225.66,238.9,220.11,231.83,27328.70336836,9373,2015-08-28T23:59:46.0000000Z,2015-08-28T00:00:31.0000000Z,2015-08-28T00:00:00.000000Z,2015-08-29T00:00:00.0000000Z,3274443381.8219533
232.08,234.03,227.16,230.75,10053.00919624,6087,2015-08-29T23:59:38.0000000Z,2015-08-29T00:01:10.0000000Z,2015-08-29T00:00:00.000000Z,2015-08-30T00:00:00.0000000Z,3383101616.9205327
230.9,233.96,225.2,229.99,8840.010187860002,4657,2015-08-30T23:59:51.0000000Z,2015-08-30T00:00:04.0000000Z,2015-08-30T00:00:00.000000Z,2015-08-31T00:00:00.0000000Z,3363729454.2738237
229.99,233.69,225.31,231.35,10923.58339907,5452,2015-08-31T23:58:53.0000000Z,2015-08-31T00:00:32.0000000Z,2015-08-31T00:00:00.000000Z,2015-09-01T00:00:00.0000000Z,3353921323.1191864
231.06,232.39,226.55,228.24,9810.611827330002,4642,2015-09-01T23:58:58.0000000Z,2015-09-01T00:00:25.0000000Z,2015-09-01T00:00:00.000000Z,2015-09-02T00:00:00.0000000Z,3354523746.306155
228.24,231.89,226.51,229.71,9011.85646725,4698,2015-09-02T23:57:48.0000000Z,2015-09-02T00:00:05.0000000Z,2015-09-02T00:00:00.000000Z,2015-09-03T00:00:00.0000000Z,3327408564.845778
229.71,229.96,226.1,227.25,6915.70967104,4175,2015-09-03T23:59:24.0000000Z,2015-09-03T00:00:07.0000000Z,2015-09-03T00:00:00.000000Z,2015-09-04T00:00:00.0000000Z,3342019396.918743
227.29,231.66,227.01,230.89,10799.59831518,5353,2015-09-04T23:58:46.0000000Z,2015-09-04T00:00:53.0000000Z,2015-09-04T00:00:00.000000Z,2015-09-05T00:00:00.0000000Z,3319562511.606773
230.88,239.76,230.01,235.84,12199.230294300001,5664,2015-09-05T23:59:22.0000000Z,2015-09-05T00:00:07.0000000Z,2015-09-05T00:00:00.000000Z,2015-09-06T00:00:00.0000000Z,3367177532.4108586
